,Season,Team,G_bat,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP_bat,AVG,OBP,SLG,wOBA,wRC+,BsR,Off,Def,WAR_bat,,W_x,L,SV,G_pitch,GS,IP,SO,K/9,BB/9,HR/9,BABIP_pitch,LOB%,GB%,HR/FB,ERA,FIP,xFIP,WAR_pitch,W_y
22,2015.0,Brewers,2377.0,6024.0,145.0,655.0,624.0,84.0,0.068,0.21600000000000003,0.142,0.303,0.251,0.307,0.393,0.304,87.0,88.0,1.5,-87.9,20.7,12.6,68.0,94.0,40.0,658.0,162.0,1435.0,1260.0,7.9,3.24,1.1,0.303,0.721,0.461,0.127,4.28,4.17,4.0,9.9,68
23,2015.0,Twins,2311.0,6017.0,156.0,696.0,661.0,70.0,0.073,0.21,0.152,0.292,0.247,0.305,0.399,0.305,89.0,88.1,-5.5,-80.4,-2.1,12.1,83.0,79.0,45.0,682.0,162.0,1443.0,1046.0,6.52,2.58,1.02,0.3,0.728,0.44,0.10400000000000001,4.07,4.1,4.23,16.0,83
24,2015.0,Athletics,2349.0,6171.0,146.0,694.0,661.0,78.0,0.077,0.18100000000000002,0.144,0.288,0.251,0.312,0.395,0.308,95.0,87.3,-1.0,-34.1,-60.7,11.3,68.0,94.0,28.0,649.0,162.0,1444.2,1179.0,7.34,2.95,1.07,0.289,0.71,0.45,0.114,4.16,4.13,4.13,13.0,68
25,2015.0,Braves,2340.0,6034.0,100.0,573.0,548.0,69.0,0.078,0.183,0.108,0.297,0.251,0.314,0.359,0.296,84.0,86.9,-2.7,-115.5,22.4,9.9,67.0,95.0,44.0,694.0,162.0,1425.1,1148.0,7.25,3.47,1.07,0.305,0.7140000000000001,0.434,0.113,4.41,4.34,4.36,7.0,67
26,2015.0,Rockies,2436.0,6071.0,186.0,737.0,702.0,97.0,0.064,0.21100000000000002,0.167,0.313,0.265,0.315,0.432,0.321,87.0,88.4,4.7,-91.9,-4.2,9.7,68.0,94.0,36.0,746.0,162.0,1426.1,1112.0,7.02,3.65,1.15,0.318,0.6990000000000001,0.47700000000000004,0.132,5.04,4.56,4.33,8.3,68
27,2015.0,Phillies,2321.0,6053.0,130.0,626.0,586.0,88.0,0.064,0.21,0.133,0.299,0.249,0.303,0.382,0.298,86.0,87.4,-1.9,-100.3,-3.9,8.8,63.0,99.0,35.0,665.0,162.0,1436.1,1153.0,7.22,3.06,1.2,0.316,0.711,0.44,0.122,4.69,4.4,4.29,10.3,63
28,2015.0,White Sox,2265.0,6070.0,136.0,622.0,595.0,68.0,0.067,0.203,0.13,0.296,0.25,0.306,0.38,0.3,89.0,87.8,-15.2,-94.3,-21.6,8.8,76.0,86.0,37.0,576.0,162.0,1452.2,1359.0,8.42,2.94,1.0,0.311,0.7290000000000001,0.452,0.114,3.98,3.82,3.81,17.4,76
0,2016.0,Cubs,2332.0,6335.0,199.0,808.0,767.0,66.0,0.10400000000000001,0.21100000000000002,0.173,0.302,0.256,0.343,0.429,0.333,106.0,88.1,17.3,61.3,104.8,37.1,103.0,58.0,38.0,665.0,162.0,1459.2,1441.0,8.88,3.05,1.01,0.255,0.775,0.469,0.131,3.15,3.77,3.74,18.8,103
1,2016.0,Red Sox,2284.0,6320.0,208.0,878.0,836.0,83.0,0.08800000000000001,0.184,0.179,0.32,0.282,0.348,0.461,0.346,113.0,89.1,10.6,109.9,15.9,35.2,93.0,69.0,43.0,625.0,162.0,1439.2,1362.0,8.51,3.06,1.1,0.293,0.7290000000000001,0.415,0.114,4.0,4.0,4.2,18.8,93
2,2016.0,Giants,2404.0,6271.0,130.0,715.0,675.0,79.0,0.091,0.177,0.14,0.299,0.258,0.329,0.398,0.315,96.0,87.5,-2.8,-34.8,92.8,25.9,87.0,75.0,43.0,737.0,162.0,1460.1,1309.0,8.07,2.71,0.97,0.287,0.743,0.45299999999999996,0.10800000000000001,3.69,3.76,4.01,14.2,87
3,2016.0,Dodgers,2491.0,6164.0,189.0,725.0,680.0,45.0,0.085,0.214,0.16,0.294,0.249,0.319,0.409,0.314,97.0,89.3,2.0,-20.2,77.9,25.5,91.0,71.0,47.0,768.0,162.0,1453.0,1510.0,9.35,2.87,1.02,0.288,0.738,0.428,0.11699999999999999,3.7,3.61,3.75,20.0,91
4,2016.0,Blue Jays,2349.0,6233.0,221.0,759.0,728.0,54.0,0.10099999999999999,0.21899999999999997,0.178,0.289,0.248,0.33,0.426,0.327,104.0,89.2,-9.0,21.9,8.8,25.1,89.0,73.0,43.0,649.0,162.0,1459.1,1314.0,8.1,2.84,1.13,0.282,0.745,0.466,0.13,3.79,4.04,4.02,16.8,89
5,2016.0,Indians,2366.0,6155.0,185.0,777.0,733.0,134.0,0.086,0.20199999999999999,0.168,0.304,0.262,0.329,0.43,0.326,100.0,88.6,15.8,14.1,16.8,24.9,94.0,67.0,37.0,665.0,161.0,1445.0,1398.0,8.71,2.87,1.16,0.289,0.7340000000000001,0.467,0.13699999999999998,3.86,3.91,3.8,18.2,94
6,2016.0,Astros,2334.0,6204.0,198.0,724.0,689.0,102.0,0.08900000000000001,0.23399999999999999,0.17,0.298,0.247,0.319,0.417,0.317,101.0,88.8,-5.4,2.8,14.6,23.7,84.0,78.0,44.0,662.0,162.0,1468.0,1396.0,8.56,2.78,1.11,0.306,0.7340000000000001,0.452,0.126,4.06,3.85,3.87,17.6,84
7,2016.0,Mets,2430.0,6115.0,218.0,671.0,649.0,42.0,0.085,0.213,0.171,0.282,0.246,0.316,0.417,0.315,99.0,88.2,-8.6,-17.7,55.9,23.4,87.0,75.0,55.0,700.0,162.0,1447.0,1396.0,8.68,2.73,0.95,0.308,0.7559999999999999,0.442,0.111,3.58,3.57,3.78,21.5,87
8,2016.0,Nationals,2302.0,6201.0,203.0,763.0,735.0,121.0,0.086,0.20199999999999999,0.17,0.293,0.256,0.326,0.426,0.322,96.0,89.6,16.0,-16.4,41.2,22.3,95.0,67.0,46.0,670.0,162.0,1459.2,1476.0,9.1,2.89,0.96,0.288,0.75,0.433,0.109,3.52,3.58,3.82,23.5,95
9,2016.0,Cardinals,2400.0,6223.0,225.0,779.0,745.0,35.0,0.085,0.212,0.187,0.294,0.255,0.325,0.443,0.329,105.0,88.8,-17.1,18.9,2.8,22.0,86.0,76.0,38.0,643.0,162.0,1448.1,1290.0,8.02,2.95,0.99,0.304,0.718,0.495,0.128,4.08,3.88,3.88,16.6,86
10,2016.0,Mariners,2371.0,6227.0,223.0,768.0,735.0,56.0,0.081,0.207,0.171,0.297,0.259,0.326,0.43,0.325,108.0,89.3,-13.5,44.6,-51.2,21.3,86.0,76.0,49.0,638.0,162.0,1457.0,1318.0,8.14,2.84,1.32,0.292,0.7490000000000001,0.434,0.138,4.0,4.3,4.17,14.5,86
11,2016.0,Marlins,2460.0,6133.0,128.0,655.0,626.0,71.0,0.073,0.198,0.131,0.314,0.263,0.322,0.394,0.309,95.0,88.4,2.4,-40.1,57.4,21.3,79.0,82.0,55.0,720.0,161.0,1435.0,1379.0,8.65,3.73,0.95,0.303,0.74,0.43,0.109,4.05,3.97,4.21,15.5,79
12,2016.0,Tigers,2295.0,6127.0,211.0,750.0,719.0,58.0,0.08,0.213,0.171,0.312,0.267,0.331,0.438,0.33,106.0,88.9,-16.9,27.0,-31.9,21.1,86.0,75.0,47.0,637.0,161.0,1428.0,1232.0,7.76,2.91,1.15,0.3,0.722,0.445,0.11699999999999999,4.24,4.16,4.31,18.5,86
13,2016.0,Orioles,2257.0,6089.0,253.0,744.0,710.0,19.0,0.077,0.217,0.188,0.291,0.256,0.317,0.443,0.326,103.0,89.4,2.5,22.6,-29.8,20.7,89.0,73.0,54.0,605.0,162.0,1432.0,1248.0,7.84,3.43,1.15,0.299,0.738,0.44799999999999995,0.126,4.22,4.31,4.34,15.7,89
14,2016.0,Angels,2419.0,6041.0,156.0,717.0,686.0,73.0,0.078,0.16399999999999998,0.145,0.289,0.26,0.322,0.405,0.314,99.0,88.4,-16.8,-27.4,6.4,19.2,74.0,88.0,29.0,689.0,162.0,1421.1,1136.0,7.19,3.15,1.32,0.301,0.75,0.408,0.125,4.28,4.62,4.66,8.0,74
15,2016.0,Rays,2281.0,6046.0,216.0,672.0,647.0,60.0,0.07400000000000001,0.245,0.182,0.293,0.243,0.307,0.426,0.315,98.0,89.1,-0.4,-13.0,-9.0,19.1,68.0,94.0,42.0,647.0,162.0,1426.1,1357.0,8.56,3.1,1.33,0.297,0.742,0.41,0.131,4.2,4.26,4.22,10.6,68
16,2016.0,Pirates,2458.0,6261.0,153.0,729.0,696.0,110.0,0.09,0.213,0.144,0.311,0.257,0.332,0.402,0.318,97.0,88.0,-6.7,-26.5,15.6,18.8,78.0,83.0,51.0,687.0,162.0,1450.2,1232.0,7.64,3.31,1.12,0.306,0.725,0.469,0.13,4.22,4.3,4.28,9.0,78
17,2016.0,Rockies,2369.0,6236.0,204.0,845.0,805.0,66.0,0.079,0.213,0.182,0.326,0.275,0.336,0.457,0.339,94.0,88.5,1.1,-45.0,32.2,18.5,75.0,87.0,37.0,695.0,162.0,1429.1,1223.0,7.7,3.44,1.14,0.317,0.68,0.491,0.141,4.92,4.38,4.23,13.1,75
18,2016.0,Rangers,2324.0,6089.0,215.0,765.0,746.0,99.0,0.07200000000000001,0.2,0.172,0.298,0.262,0.322,0.433,0.324,95.0,88.8,2.0,-37.0,-14.5,16.2,95.0,67.0,56.0,641.0,162.0,1443.0,1154.0,7.2,3.33,1.25,0.292,0.728,0.455,0.135,4.38,4.58,4.49,12.6,95
19,2016.0,Diamondbacks,2399.0,6260.0,190.0,752.0,709.0,137.0,0.07400000000000001,0.228,0.171,0.315,0.261,0.32,0.432,0.321,93.0,89.0,17.7,-39.9,-2.1,15.6,69.0,93.0,31.0,737.0,162.0,1451.1,1318.0,8.17,3.74,1.25,0.32,0.687,0.46,0.141,5.09,4.5,4.34,10.1,69
20,2016.0,Yankees,2308.0,6058.0,183.0,680.0,647.0,72.0,0.078,0.196,0.153,0.289,0.252,0.314,0.405,0.311,92.0,88.1,10.6,-49.7,-7.3,15.5,84.0,78.0,48.0,645.0,162.0,1428.1,1393.0,8.78,2.8,1.35,0.292,0.742,0.469,0.155,4.16,4.2,3.86,18.7,84
21,2016.0,White Sox,2217.0,6131.0,168.0,686.0,656.0,77.0,0.07400000000000001,0.21,0.153,0.304,0.257,0.317,0.41,0.314,97.0,88.4,-2.5,-27.2,-38.0,15.0,78.0,84.0,43.0,643.0,162.0,1446.2,1270.0,7.9,3.24,1.15,0.298,0.74,0.431,0.12,4.12,4.27,4.38,17.1,78
22,2016.0,Brewers,2342.0,6061.0,194.0,671.0,641.0,181.0,0.099,0.255,0.163,0.304,0.244,0.322,0.407,0.315,92.0,88.6,5.2,-55.2,-9.3,12.7,73.0,89.0,46.0,675.0,162.0,1434.1,1175.0,7.37,3.34,1.12,0.3,0.731,0.46,0.124,4.1,4.37,4.42,11.1,73
23,2016.0,Twins,2290.0,6245.0,200.0,722.0,690.0,91.0,0.08199999999999999,0.228,0.171,0.3,0.251,0.316,0.421,0.317,95.0,88.5,7.8,-28.5,-65.9,12.4,59.0,103.0,26.0,695.0,162.0,1443.0,1191.0,7.43,2.99,1.38,0.319,0.6829999999999999,0.43,0.139,5.09,4.57,4.42,10.7,59
24,2016.0,Reds,2287.0,6094.0,164.0,716.0,678.0,139.0,0.07400000000000001,0.21100000000000002,0.152,0.303,0.256,0.316,0.408,0.311,89.0,86.8,-4.3,-89.9,18.6,12.1,68.0,94.0,28.0,646.0,162.0,1442.0,1241.0,7.75,3.97,1.61,0.29,0.728,0.41600000000000004,0.159,4.91,5.24,4.79,1.0,68
25,2016.0,Royals,2244.0,6052.0,147.0,675.0,640.0,121.0,0.063,0.20199999999999999,0.139,0.309,0.261,0.312,0.4,0.307,89.0,88.4,-4.3,-83.9,-9.8,11.8,81.0,81.0,41.0,634.0,162.0,1440.0,1287.0,8.04,3.23,1.29,0.298,0.754,0.44299999999999995,0.134,4.21,4.42,4.33,12.1,81
26,2016.0,Padres,2355.0,6000.0,177.0,686.0,654.0,125.0,0.075,0.25,0.155,0.291,0.235,0.299,0.39,0.297,84.0,87.4,24.8,-92.3,14.0,11.1,68.0,94.0,35.0,672.0,162.0,1440.0,1222.0,7.64,3.56,1.14,0.296,0.713,0.46399999999999997,0.126,4.44,4.4,4.42,8.6,68
27,2016.0,Braves,2390.0,6192.0,122.0,649.0,615.0,75.0,0.081,0.2,0.13,0.305,0.255,0.321,0.384,0.304,86.0,88.3,-6.1,-110.8,13.7,9.8,68.0,93.0,39.0,748.0,161.0,1447.2,1227.0,7.63,3.4,1.1,0.293,0.7020000000000001,0.447,0.11699999999999999,4.51,4.32,4.48,9.0,68
28,2016.0,Phillies,2348.0,5992.0,161.0,610.0,575.0,96.0,0.071,0.23,0.144,0.292,0.24,0.301,0.385,0.296,81.0,88.3,0.9,-137.5,43.2,9.4,71.0,91.0,43.0,667.0,162.0,1437.0,1299.0,8.14,2.92,1.33,0.304,0.705,0.41,0.138,4.64,4.34,4.21,13.9,71
29,2016.0,Athletics,2343.0,6022.0,169.0,653.0,634.0,50.0,0.073,0.19,0.149,0.28,0.246,0.304,0.395,0.302,89.0,87.8,-22.2,-100.5,-77.5,3.0,69.0,93.0,42.0,654.0,162.0,1433.1,1188.0,7.46,2.91,1.16,0.299,0.7070000000000001,0.462,0.125,4.51,4.24,4.28,13.7,69
0,2017.0,Astros,2313.0,6271.0,238.0,896.0,854.0,98.0,0.081,0.17300000000000001,0.196,0.309,0.282,0.346,0.478,0.349,121.0,88.0,-0.4,162.6,-37.9,33.7,101.0,61.0,45.0,681.0,162.0,1446.0,1593.0,9.91,3.25,1.2,0.3,0.737,0.473,0.149,4.12,3.91,3.77,19.0,101
1,2017.0,Dodgers,2464.0,6191.0,221.0,770.0,730.0,77.0,0.105,0.223,0.188,0.293,0.249,0.334,0.437,0.33,104.0,88.2,5.8,40.7,90.2,33.3,104.0,58.0,51.0,698.0,162.0,1444.2,1549.0,9.65,2.75,1.15,0.281,0.778,0.42700000000000005,0.134,3.38,3.67,3.7,21.7,104
2,2017.0,Yankees,2294.0,6354.0,241.0,858.0,821.0,90.0,0.09699999999999999,0.218,0.185,0.304,0.262,0.339,0.447,0.336,109.0,87.6,11.1,82.3,-6.5,29.2,91.0,71.0,36.0,639.0,162.0,1448.2,1560.0,9.69,3.13,1.19,0.28,0.745,0.462,0.142,3.75,3.88,3.82,23.4,91
3,2017.0,Marlins,2399.0,6248.0,194.0,778.0,743.0,91.0,0.078,0.205,0.163,0.313,0.267,0.331,0.431,0.325,101.0,87.0,1.4,9.0,65.7,27.9,77.0,85.0,34.0,742.0,162.0,1442.2,1202.0,7.5,3.91,1.2,0.298,0.7070000000000001,0.425,0.122,4.82,4.69,4.9,5.5,77
4,2017.0,Cubs,2420.0,6283.0,223.0,822.0,785.0,62.0,0.099,0.223,0.182,0.302,0.255,0.338,0.437,0.331,101.0,87.4,-6.8,4.8,57.6,26.7,92.0,70.0,38.0,693.0,162.0,1447.1,1439.0,8.95,3.44,1.21,0.285,0.742,0.462,0.145,3.95,4.2,4.1,16.8,92
5,2017.0,Indians,2367.0,6234.0,212.0,818.0,780.0,88.0,0.09699999999999999,0.185,0.186,0.295,0.263,0.339,0.449,0.336,105.0,88.1,11.1,48.8,6.8,26.7,102.0,60.0,37.0,659.0,162.0,1440.2,1614.0,10.08,2.54,1.02,0.303,0.775,0.441,0.13,3.3,3.33,3.41,30.4,102
6,2017.0,Cardinals,2416.0,6219.0,196.0,761.0,728.0,81.0,0.095,0.217,0.17,0.304,0.256,0.334,0.426,0.326,101.0,87.3,2.0,8.4,51.4,26.3,83.0,79.0,43.0,708.0,162.0,1450.1,1351.0,8.38,3.06,1.14,0.298,0.736,0.46299999999999997,0.135,4.01,4.09,4.12,15.7,83
7,2017.0,Twins,2324.0,6261.0,206.0,815.0,781.0,95.0,0.095,0.214,0.174,0.306,0.26,0.334,0.434,0.329,103.0,87.6,14.4,39.7,7.2,26.0,85.0,77.0,42.0,682.0,162.0,1436.0,1166.0,7.31,3.03,1.4,0.296,0.725,0.424,0.135,4.6,4.71,4.75,8.9,85
8,2017.0,Nationals,2322.0,6214.0,215.0,819.0,796.0,108.0,0.087,0.214,0.183,0.311,0.266,0.332,0.449,0.331,99.0,88.1,11.9,2.4,38.7,24.4,97.0,65.0,46.0,649.0,162.0,1446.2,1457.0,9.06,3.08,1.18,0.287,0.7440000000000001,0.44,0.128,3.88,3.99,4.12,23.0,97
9,2017.0,Mets,2396.0,6169.0,224.0,735.0,713.0,58.0,0.086,0.209,0.184,0.286,0.25,0.32,0.434,0.322,101.0,87.1,-11.3,-7.2,32.1,22.6,70.0,92.0,34.0,730.0,162.0,1434.2,1374.0,8.62,3.72,1.38,0.319,0.705,0.444,0.149,5.01,4.59,4.42,8.7,70
10,2017.0,Rays,2345.0,6147.0,228.0,694.0,671.0,88.0,0.08900000000000001,0.25,0.178,0.296,0.245,0.317,0.422,0.316,99.0,87.2,11.2,1.1,6.5,21.7,80.0,82.0,53.0,673.0,162.0,1445.0,1352.0,8.42,3.13,1.2,0.283,0.73,0.43,0.128,3.99,4.17,4.29,15.0,80
11,2017.0,Mariners,2323.0,6166.0,200.0,750.0,714.0,89.0,0.079,0.205,0.165,0.3,0.259,0.325,0.424,0.321,103.0,88.0,-12.6,7.2,-0.8,21.6,78.0,84.0,39.0,689.0,162.0,1440.1,1244.0,7.77,3.06,1.48,0.283,0.727,0.40299999999999997,0.141,4.46,4.7,4.64,9.3,78
12,2017.0,Diamondbacks,2360.0,6224.0,220.0,812.0,776.0,103.0,0.09300000000000001,0.23399999999999999,0.19,0.306,0.254,0.329,0.445,0.329,95.0,88.0,12.4,-27.9,21.1,19.7,93.0,69.0,43.0,675.0,162.0,1441.0,1482.0,9.26,3.22,1.07,0.294,0.742,0.48100000000000004,0.131,3.67,3.8,3.86,22.9,93
13,2017.0,Reds,2321.0,6213.0,219.0,753.0,715.0,120.0,0.091,0.214,0.179,0.294,0.253,0.329,0.433,0.325,95.0,85.5,-5.3,-47.4,38.7,19.4,68.0,94.0,33.0,666.0,162.0,1430.0,1300.0,8.18,3.97,1.56,0.296,0.711,0.446,0.168,5.17,5.08,4.66,5.3,68
14,2017.0,Angels,2392.0,6073.0,186.0,710.0,678.0,136.0,0.086,0.19699999999999998,0.155,0.277,0.243,0.315,0.397,0.307,92.0,86.9,1.4,-61.3,42.6,18.8,80.0,82.0,43.0,705.0,162.0,1440.2,1312.0,8.2,2.94,1.4,0.289,0.7490000000000001,0.41600000000000004,0.141,4.2,4.43,4.37,11.0,80
15,2017.0,Red Sox,2334.0,6338.0,168.0,785.0,735.0,106.0,0.09,0.193,0.149,0.3,0.258,0.329,0.407,0.316,91.0,87.3,4.9,-64.0,30.2,18.2,93.0,69.0,39.0,677.0,162.0,1482.1,1580.0,9.59,2.82,1.18,0.303,0.757,0.41,0.127,3.73,3.78,3.91,23.2,93
16,2017.0,Athletics,2350.0,6126.0,234.0,739.0,708.0,57.0,0.092,0.243,0.19,0.294,0.246,0.319,0.436,0.323,103.0,88.4,-5.5,19.9,-53.6,17.5,75.0,87.0,35.0,687.0,162.0,1431.0,1202.0,7.56,3.16,1.32,0.294,0.6890000000000001,0.449,0.139,4.67,4.57,4.54,9.6,75
17,2017.0,Brewers,2423.0,6135.0,224.0,732.0,695.0,128.0,0.08900000000000001,0.256,0.18,0.308,0.249,0.322,0.429,0.321,94.0,87.1,2.4,-48.6,20.7,17.3,86.0,76.0,54.0,712.0,162.0,1445.2,1346.0,8.38,3.44,1.15,0.298,0.748,0.457,0.135,4.0,4.24,4.26,17.1,86
18,2017.0,Braves,2374.0,6216.0,165.0,732.0,706.0,77.0,0.076,0.19,0.15,0.305,0.263,0.326,0.412,0.316,90.0,86.7,4.3,-79.8,35.0,15.9,72.0,90.0,36.0,692.0,162.0,1441.1,1258.0,7.86,3.65,1.2,0.302,0.701,0.445,0.125,4.72,4.51,4.67,8.9,72
19,2017.0,Tigers,2336.0,6150.0,187.0,735.0,699.0,65.0,0.08199999999999999,0.213,0.166,0.306,0.258,0.324,0.424,0.321,98.0,87.5,-19.8,-37.8,-29.4,14.2,64.0,98.0,32.0,672.0,162.0,1420.1,1202.0,7.62,3.41,1.38,0.32,0.687,0.39399999999999996,0.128,5.36,4.73,4.87,11.5,64
20,2017.0,White Sox,2289.0,6059.0,186.0,706.0,670.0,71.0,0.066,0.231,0.161,0.309,0.256,0.314,0.417,0.313,95.0,87.0,-1.9,-36.4,-29.2,14.1,67.0,95.0,25.0,682.0,162.0,1421.2,1193.0,7.55,4.0,1.53,0.281,0.7240000000000001,0.419,0.147,4.78,5.17,5.01,4.4,67
21,2017.0,Rockies,2374.0,6201.0,192.0,824.0,793.0,59.0,0.084,0.22699999999999998,0.171,0.332,0.273,0.338,0.444,0.332,88.0,86.8,-6.4,-105.8,40.0,13.7,87.0,75.0,47.0,711.0,162.0,1437.2,1270.0,7.95,3.33,1.19,0.305,0.722,0.485,0.142,4.51,4.32,4.26,18.6,87
22,2017.0,Orioles,2351.0,6140.0,232.0,743.0,713.0,32.0,0.064,0.23,0.175,0.306,0.26,0.312,0.435,0.318,95.0,88.2,-14.9,-51.3,-44.9,11.3,75.0,87.0,35.0,654.0,162.0,1441.0,1233.0,7.7,3.62,1.51,0.302,0.722,0.446,0.154,4.97,4.96,4.72,8.6,75
23,2017.0,Royals,2342.0,6027.0,193.0,702.0,660.0,91.0,0.065,0.193,0.16,0.295,0.259,0.311,0.42,0.312,91.0,87.4,2.5,-65.6,-28.5,11.1,80.0,82.0,39.0,700.0,162.0,1437.2,1216.0,7.61,3.25,1.23,0.303,0.7090000000000001,0.43700000000000006,0.12,4.63,4.43,4.68,13.7,80
24,2017.0,Blue Jays,2455.0,6154.0,222.0,693.0,661.0,53.0,0.08800000000000001,0.21600000000000003,0.172,0.276,0.24,0.312,0.412,0.312,93.0,87.4,-15.8,-72.6,-30.2,10.7,76.0,86.0,45.0,740.0,162.0,1465.0,1372.0,8.43,3.37,1.25,0.303,0.718,0.45399999999999996,0.133,4.42,4.31,4.36,16.6,76
25,2017.0,Giants,2372.0,6137.0,128.0,639.0,612.0,76.0,0.076,0.196,0.132,0.294,0.249,0.309,0.38,0.296,83.0,86.7,2.6,-134.1,38.5,10.5,64.0,98.0,32.0,664.0,162.0,1452.0,1234.0,7.65,3.07,1.13,0.308,0.711,0.425,0.115,4.5,4.22,4.53,11.4,64
26,2017.0,Phillies,2308.0,6133.0,174.0,690.0,654.0,59.0,0.081,0.231,0.159,0.304,0.25,0.315,0.409,0.31,87.0,87.4,-9.5,-109.5,13.1,10.4,66.0,96.0,33.0,668.0,162.0,1441.0,1309.0,8.18,3.29,1.38,0.304,0.73,0.429,0.141,4.57,4.56,4.5,14.3,66
27,2017.0,Rangers,2268.0,6122.0,237.0,799.0,756.0,113.0,0.08900000000000001,0.244,0.186,0.291,0.244,0.32,0.43,0.321,90.0,87.7,6.3,-70.2,-37.6,10.1,78.0,84.0,29.0,626.0,162.0,1434.1,1107.0,6.95,3.51,1.34,0.289,0.7090000000000001,0.442,0.136,4.7,4.88,4.89,11.2,78
28,2017.0,Pirates,2371.0,6136.0,151.0,668.0,635.0,67.0,0.085,0.198,0.142,0.286,0.244,0.318,0.386,0.304,85.0,86.3,-2.2,-120.0,19.3,10.0,75.0,87.0,36.0,664.0,162.0,1440.2,1262.0,7.88,3.19,1.14,0.306,0.732,0.452,0.129,4.23,4.23,4.33,16.6,75
29,2017.0,Padres,2342.0,5954.0,189.0,604.0,576.0,89.0,0.077,0.252,0.16,0.287,0.234,0.299,0.393,0.298,82.0,86.1,6.7,-132.7,7.4,7.0,71.0,91.0,45.0,679.0,162.0,1430.2,1325.0,8.34,3.49,1.42,0.299,0.711,0.475,0.16399999999999998,4.7,4.68,4.34,7.9,71
0,2018.0,Dodgers,2574.0,6358.0,235.0,804.0,756.0,75.0,0.102,0.226,0.191,0.294,0.25,0.333,0.442,0.333,111.0,89.2,11.4,99.1,38.3,34.8,92.0,71.0,48.0,756.0,163.0,1476.0,1565.0,9.54,2.57,1.09,0.284,0.762,0.449,0.134,3.4,3.6,3.52,18.6,92
1,2018.0,Red Sox,2345.0,6302.0,208.0,876.0,829.0,125.0,0.09,0.19899999999999998,0.185,0.309,0.268,0.339,0.453,0.34,110.0,89.8,-5.1,73.1,30.9,32.1,108.0,54.0,46.0,697.0,162.0,1458.2,1558.0,9.61,3.16,1.09,0.294,0.758,0.424,0.11900000000000001,3.75,3.82,3.92,18.3,108
2,2018.0,Yankees,2269.0,6271.0,267.0,851.0,821.0,63.0,0.1,0.22699999999999998,0.202,0.285,0.249,0.329,0.451,0.335,112.0,89.4,14.6,105.0,-4.6,31.7,100.0,62.0,49.0,670.0,162.0,1456.1,1634.0,10.1,3.05,1.09,0.3,0.7390000000000001,0.429,0.129,3.78,3.63,3.61,24.2,100
3,2018.0,Athletics,2403.0,6255.0,227.0,813.0,778.0,35.0,0.08800000000000001,0.221,0.187,0.294,0.252,0.325,0.439,0.329,111.0,89.5,-5.8,77.8,23.0,31.7,97.0,65.0,44.0,740.0,162.0,1465.2,1237.0,7.6,2.91,1.13,0.27,0.735,0.436,0.122,3.82,4.18,4.25,13.6,97
4,2018.0,Indians,2413.0,6300.0,216.0,818.0,786.0,135.0,0.08800000000000001,0.18899999999999997,0.176,0.291,0.259,0.332,0.434,0.33,104.0,88.8,13.7,45.6,16.8,27.9,91.0,71.0,41.0,670.0,162.0,1457.1,1544.0,9.54,2.51,1.24,0.298,0.76,0.425,0.13699999999999998,3.77,3.79,3.66,22.1,91
5,2018.0,Brewers,2496.0,6210.0,218.0,754.0,711.0,124.0,0.086,0.235,0.172,0.302,0.252,0.323,0.424,0.322,99.0,88.9,8.2,3.0,68.3,27.5,96.0,67.0,49.0,722.0,163.0,1461.0,1428.0,8.8,3.41,1.07,0.279,0.7440000000000001,0.43200000000000005,0.125,3.73,4.01,4.04,15.2,96
6,2018.0,Braves,2377.0,6251.0,175.0,759.0,717.0,90.0,0.08199999999999999,0.20600000000000002,0.161,0.302,0.257,0.324,0.417,0.319,97.0,88.0,12.6,-10.8,66.8,26.0,90.0,72.0,40.0,715.0,162.0,1456.2,1423.0,8.79,3.92,0.95,0.278,0.741,0.433,0.11199999999999999,3.75,3.99,4.17,14.9,90
7,2018.0,Astros,2348.0,6146.0,205.0,797.0,763.0,71.0,0.092,0.195,0.17,0.289,0.255,0.329,0.425,0.327,109.0,88.0,-7.0,60.1,-11.5,25.9,103.0,59.0,46.0,672.0,162.0,1455.0,1687.0,10.44,2.69,0.94,0.283,0.779,0.44,0.11599999999999999,3.11,3.23,3.36,29.1,103
8,2018.0,Cardinals,2464.0,6200.0,205.0,759.0,725.0,63.0,0.085,0.223,0.16,0.294,0.249,0.321,0.409,0.316,99.0,88.8,12.9,8.3,47.1,25.8,88.0,74.0,43.0,727.0,162.0,1455.1,1337.0,8.27,3.67,0.89,0.293,0.73,0.446,0.105,3.85,3.97,4.24,14.1,88
9,2018.0,Cubs,2490.0,6369.0,167.0,761.0,722.0,66.0,0.09,0.218,0.152,0.313,0.258,0.333,0.41,0.321,100.0,88.7,2.2,-0.9,44.0,25.1,95.0,68.0,46.0,763.0,163.0,1476.1,1333.0,8.13,3.79,0.96,0.284,0.762,0.45,0.115,3.65,4.14,4.29,15.1,95
10,2018.0,Angels,2467.0,6108.0,214.0,721.0,690.0,89.0,0.084,0.213,0.171,0.277,0.242,0.313,0.413,0.313,100.0,88.2,2.8,-1.1,36.7,24.4,80.0,82.0,35.0,763.0,162.0,1437.1,1386.0,8.68,3.42,1.28,0.294,0.741,0.42100000000000004,0.141,4.15,4.36,4.18,11.3,80
